"regular_unique_genes"	"regular_unique_transcripts"	"mt.content.x"	"mt_unique_genes"	"mt_unique_transcripts"	"mt.content.y"	"rep"	"x"	"y"	"new_x"	"new_y"	"pixel_x"	"pixel_y"	"selected"	"selected_mt"	"added_in_old"	"added_in_new"	"diff_spots"	"combined_selection"	"sample_id"
"9x11x11"	NA	NA	NA	NA	NA	NA	"9"	11	11	10.91	10.88	3913.5	2832.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x12"	NA	NA	NA	NA	NA	NA	"9"	11	12	10.82	11.91	3893.7	3058.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x13"	NA	NA	NA	NA	NA	NA	"9"	11	13	10.87	12.92	3903.6	3278.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x14"	NA	NA	NA	NA	NA	NA	"9"	11	14	10.87	13.97	3903.6	3508.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x15"	NA	NA	NA	NA	NA	NA	"9"	11	15	10.8	14.95	3890.1	3723.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x16"	NA	NA	NA	NA	NA	NA	"9"	11	16	10.81	15.92	3891.4	3935	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x17"	NA	NA	NA	NA	NA	NA	"9"	11	17	10.88	16.9	3907.3	4149.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x18"	NA	NA	NA	NA	NA	NA	"9"	11	18	10.84	18.01	3898.7	4391.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x19"	NA	NA	NA	NA	NA	NA	"9"	11	19	10.8	18.9	3888.9	4586.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x2"	NA	NA	NA	NA	NA	NA	"9"	11	2	10.87	2.02	3903.6	894.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x20"	NA	NA	NA	NA	NA	NA	"9"	11	20	10.88	19.96	3907.3	4817.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x21"	NA	NA	NA	NA	NA	NA	"9"	11	21	10.83	20.95	3895	5034.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x22"	NA	NA	NA	NA	NA	NA	"9"	11	22	10.78	21.89	3885.2	5239.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x23"	NA	NA	NA	NA	NA	NA	"9"	11	23	10.84	23.05	3897.5	5493.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x24"	NA	NA	NA	NA	NA	NA	"9"	11	24	10.84	23.98	3897.5	5697.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x25"	NA	NA	NA	NA	NA	NA	"9"	11	25	10.83	24.91	3896.4	5900.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x26"	NA	NA	NA	NA	NA	NA	"9"	11	26	10.83	25.95	3895	6127	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x27"	NA	NA	NA	NA	NA	NA	"9"	11	27	10.82	26.96	3893.8	6348.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x28"	NA	NA	NA	NA	NA	NA	"9"	11	28	10.86	27.96	3902.1	6566.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x29"	NA	NA	NA	NA	NA	NA	"9"	11	29	10.82	28.91	3893.8	6774.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x3"	NA	NA	NA	NA	NA	NA	"9"	11	3	10.8	2.97	3890.1	1102.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x30"	NA	NA	NA	NA	NA	NA	"9"	11	30	10.92	30.03	3915.9	7019.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x31"	NA	NA	NA	NA	NA	NA	"9"	11	31	10.87	31	3903.6	7232.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x32"	NA	NA	NA	NA	NA	NA	"9"	11	32	10.84	31.99	3898.7	7449.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x33"	NA	NA	NA	NA	NA	NA	"9"	11	33	10.93	32.92	3918.4	7651.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x34"	NA	NA	NA	NA	NA	NA	"9"	11	34	10.87	33.98	3903.6	7883.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x35"	NA	NA	NA	NA	NA	NA	"9"	11	35	10.87	34.94	3903.6	8094.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x4"	NA	NA	NA	NA	NA	NA	"9"	11	4	10.9	4.03	3911	1335.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x5"	NA	NA	NA	NA	NA	NA	"9"	11	5	10.9	4.92	3910.6	1529	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x6"	NA	NA	NA	NA	NA	NA	"9"	11	6	10.92	5.92	3915.4	1748.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x7"	NA	NA	NA	NA	NA	NA	"9"	11	7	10.89	6.92	3908.6	1967.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x8"	NA	NA	NA	NA	NA	NA	"9"	11	8	10.84	7.94	3898.7	2190.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x11x9"	NA	NA	NA	NA	NA	NA	"9"	11	9	10.84	8.93	3897.5	2406	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x1"	NA	NA	NA	NA	NA	NA	"9"	12	1	12.06	1.03	4163	679.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x10"	NA	NA	NA	NA	NA	NA	"9"	12	10	12.05	9.97	4160.2	2633.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x11"	NA	NA	NA	NA	NA	NA	"9"	12	11	12.02	10.89	4153.6	2835.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x12"	NA	NA	NA	NA	NA	NA	"9"	12	12	12.13	11.94	4178.2	3065	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x13"	NA	NA	NA	NA	NA	NA	"9"	12	13	12.08	12.94	4166.7	3282.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x14"	NA	NA	NA	NA	NA	NA	"9"	12	14	12.08	13.94	4167.4	3502.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x15"	NA	NA	NA	NA	NA	NA	"9"	12	15	12.11	14.96	4174.1	3724.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x16"	NA	NA	NA	NA	NA	NA	"9"	12	16	12.04	15.95	4157.5	3941.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x17"	NA	NA	NA	NA	NA	NA	"9"	12	17	12.04	16.97	4159.4	4165	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x18"	NA	NA	NA	NA	NA	NA	"9"	12	18	12.09	17.96	4170.4	4380.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x19"	NA	NA	NA	NA	NA	NA	"9"	12	19	12.12	19.01	4176.6	4609.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x2"	NA	NA	NA	NA	NA	NA	"9"	12	2	12.01	1.98	4152.4	886.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x20"	NA	NA	NA	NA	NA	NA	"9"	12	20	11.99	20.02	4147.8	4830	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x21"	NA	NA	NA	NA	NA	NA	"9"	12	21	12.05	20.97	4161.4	5038.1	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x22"	NA	NA	NA	NA	NA	NA	"9"	12	22	12.05	22	4160.5	5263.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x23"	NA	NA	NA	NA	NA	NA	"9"	12	23	12.04	23	4158.4	5482.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x24"	NA	NA	NA	NA	NA	NA	"9"	12	24	12.06	23.97	4163.7	5695.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x25"	NA	NA	NA	NA	NA	NA	"9"	12	25	12.11	24.99	4174	5917.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x26"	NA	NA	NA	NA	NA	NA	"9"	12	26	12.11	25.97	4173.2	6131.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x27"	NA	NA	NA	NA	NA	NA	"9"	12	27	12.1	26.98	4172.5	6352.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x28"	NA	NA	NA	NA	NA	NA	"9"	12	28	12.16	27.98	4184.7	6572.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x29"	NA	NA	NA	NA	NA	NA	"9"	12	29	12.04	28.97	4159.4	6789	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x3"	NA	NA	NA	NA	NA	NA	"9"	12	3	12	2.99	4150.6	1107.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x30"	NA	NA	NA	NA	NA	NA	"9"	12	30	12.09	29.98	4168.6	7008.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x31"	NA	NA	NA	NA	NA	NA	"9"	12	31	12.07	31	4164.3	7232.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x32"	NA	NA	NA	NA	NA	NA	"9"	12	32	12.1	31.96	4170.6	7442.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x33"	NA	NA	NA	NA	NA	NA	"9"	12	33	12.07	32.99	4165.6	7667.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x34"	NA	NA	NA	NA	NA	NA	"9"	12	34	12.14	33.99	4180.2	7885.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x35"	NA	NA	NA	NA	NA	NA	"9"	12	35	12.12	34.97	4175.6	8099.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x4"	NA	NA	NA	NA	NA	NA	"9"	12	4	12.08	3.99	4166.7	1326.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x5"	NA	NA	NA	NA	NA	NA	"9"	12	5	12.08	4.94	4166.3	1534.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x6"	NA	NA	NA	NA	NA	NA	"9"	12	6	12.08	5.98	4166.9	1760.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x7"	NA	NA	NA	NA	NA	NA	"9"	12	7	12.05	6.98	4160.6	1978.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x8"	NA	NA	NA	NA	NA	NA	"9"	12	8	12.04	7.94	4159	2190.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x12x9"	NA	NA	NA	NA	NA	NA	"9"	12	9	12.07	8.95	4164.7	2409.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x1"	NA	NA	NA	NA	NA	NA	"9"	13	1	12.88	1.06	4341	684.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x10"	NA	NA	NA	NA	NA	NA	"9"	13	10	12.96	9.98	4357.5	2635.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x11"	NA	NA	NA	NA	NA	NA	"9"	13	11	12.96	10.99	4357.6	2857.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x12"	NA	NA	NA	NA	NA	NA	"9"	13	12	12.83	11.98	4330.7	3072.1	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x13"	NA	NA	NA	NA	NA	NA	"9"	13	13	12.81	12.93	4326.3	3279.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x14"	NA	NA	NA	NA	NA	NA	"9"	13	14	12.85	13.99	4334.8	3513	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x15"	NA	NA	NA	NA	NA	NA	"9"	13	15	12.94	14.98	4353.1	3728.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x16"	NA	NA	NA	NA	NA	NA	"9"	13	16	12.92	16.02	4349.6	3957.1	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x17"	NA	NA	NA	NA	NA	NA	"9"	13	17	12.91	17	4347.8	4171.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x18"	NA	NA	NA	NA	NA	NA	"9"	13	18	12.93	18	4350.8	4389.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x19"	NA	NA	NA	NA	NA	NA	"9"	13	19	12.9	19	4345.8	4608.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x2"	NA	NA	NA	NA	NA	NA	"9"	13	2	12.93	2.02	4350.8	894.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x20"	NA	NA	NA	NA	NA	NA	"9"	13	20	12.93	20.06	4352.1	4840.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x21"	NA	NA	NA	NA	NA	NA	"9"	13	21	12.89	21.02	4343.5	5049.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x22"	NA	NA	NA	NA	NA	NA	"9"	13	22	12.93	22.07	4352.1	5278.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x23"	NA	NA	NA	NA	NA	NA	"9"	13	23	13	23	4366.8	5483.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x24"	NA	NA	NA	NA	NA	NA	"9"	13	24	13.06	24.05	4379.1	5712.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x25"	NA	NA	NA	NA	NA	NA	"9"	13	25	12.93	25.01	4350.8	5922.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x26"	NA	NA	NA	NA	NA	NA	"9"	13	26	12.95	26.03	4356.5	6145.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x27"	NA	NA	NA	NA	NA	NA	"9"	13	27	12.93	27.02	4351.7	6362.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x28"	NA	NA	NA	NA	NA	NA	"9"	13	28	12.88	28.04	4340.3	6584.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x29"	NA	NA	NA	NA	NA	NA	"9"	13	29	13.1	29	4388.7	6794.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x3"	NA	NA	NA	NA	NA	NA	"9"	13	3	12.94	3	4354.5	1109.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x30"	NA	NA	NA	NA	NA	NA	"9"	13	30	12.93	30.02	4352	7018.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x31"	NA	NA	NA	NA	NA	NA	"9"	13	31	12.93	31	4350.8	7232.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x32"	NA	NA	NA	NA	NA	NA	"9"	13	32	12.94	31.99	4353.3	7448.1	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x33"	NA	NA	NA	NA	NA	NA	"9"	13	33	12.93	33	4350.8	7669.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x34"	NA	NA	NA	NA	NA	NA	"9"	13	34	12.95	34.01	4356.4	7889.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x35"	NA	NA	NA	NA	NA	NA	"9"	13	35	13.05	35.02	4377.8	8110.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x4"	NA	NA	NA	NA	NA	NA	"9"	13	4	12.9	3.91	4344.7	1308.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x5"	NA	NA	NA	NA	NA	NA	"9"	13	5	12.87	5.02	4339.8	1552	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x6"	NA	NA	NA	NA	NA	NA	"9"	13	6	12.93	6	4352.8	1764.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x7"	NA	NA	NA	NA	NA	NA	"9"	13	7	13	7	4367	1983.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x8"	NA	NA	NA	NA	NA	NA	"9"	13	8	12.84	7.99	4331.1	2200.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x13x9"	NA	NA	NA	NA	NA	NA	"9"	13	9	12.89	9.02	4344.1	2424.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x1"	NA	NA	NA	NA	NA	NA	"9"	14	1	13.98	1.06	4579.7	684.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x10"	NA	NA	NA	NA	NA	NA	"9"	14	10	13.91	9.95	4565.2	2628.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x11"	NA	NA	NA	NA	NA	NA	"9"	14	11	13.85	11.04	4551.4	2867.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x12"	NA	NA	NA	NA	NA	NA	"9"	14	12	14.03	11.97	4589.6	3070.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x13"	NA	NA	NA	NA	NA	NA	"9"	14	13	13.99	12.94	4581.1	3281.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x14"	NA	NA	NA	NA	NA	NA	"9"	14	14	14.03	13.97	4591.3	3508.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x15"	NA	NA	NA	NA	NA	NA	"9"	14	15	13.97	14.94	4578.2	3719.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x16"	NA	NA	NA	NA	NA	NA	"9"	14	16	14.02	16.01	4588.4	3955	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x17"	NA	NA	NA	NA	NA	NA	"9"	14	17	13.94	16.97	4571.5	4165.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x18"	NA	NA	NA	NA	NA	NA	"9"	14	18	13.89	17.99	4561.2	4386.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x19"	NA	NA	NA	NA	NA	NA	"9"	14	19	13.94	18.95	4571.3	4597.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x2"	NA	NA	NA	NA	NA	NA	"9"	14	2	13.87	1.95	4556.3	880.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x20"	NA	NA	NA	NA	NA	NA	"9"	14	20	13.93	20	4569.9	4827	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x21"	NA	NA	NA	NA	NA	NA	"9"	14	21	14.02	20.99	4588.6	5043.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x22"	NA	NA	NA	NA	NA	NA	"9"	14	22	13.93	22.01	4569.9	5265.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x23"	NA	NA	NA	NA	NA	NA	"9"	14	23	14	22.97	4584.6	5476.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x24"	NA	NA	NA	NA	NA	NA	"9"	14	24	13.87	24.06	4556.1	5713.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x25"	NA	NA	NA	NA	NA	NA	"9"	14	25	13.89	25.02	4561.1	5923.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x26"	NA	NA	NA	NA	NA	NA	"9"	14	26	13.97	26.03	4577.3	6144.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x27"	NA	NA	NA	NA	NA	NA	"9"	14	27	13.98	27.05	4579.5	6367.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x28"	NA	NA	NA	NA	NA	NA	"9"	14	28	14.03	28.01	4589.9	6577.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x29"	NA	NA	NA	NA	NA	NA	"9"	14	29	13.91	29.03	4565.1	6801	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x3"	NA	NA	NA	NA	NA	NA	"9"	14	3	13.85	2.99	4550.5	1108.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x30"	NA	NA	NA	NA	NA	NA	"9"	14	30	13.98	29.97	4578.8	7007.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x31"	NA	NA	NA	NA	NA	NA	"9"	14	31	13.97	31	4576.7	7232	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x32"	NA	NA	NA	NA	NA	NA	"9"	14	32	14.07	31.98	4600.2	7445.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x33"	NA	NA	NA	NA	NA	NA	"9"	14	33	13.9	32.99	4561.7	7666.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x34"	NA	NA	NA	NA	NA	NA	"9"	14	34	13.98	34.02	4579.7	7891.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x35"	NA	NA	NA	NA	NA	NA	"9"	14	35	13.95	35.01	4572.9	8108.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x4"	NA	NA	NA	NA	NA	NA	"9"	14	4	13.95	3.94	4573.5	1314.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x5"	NA	NA	NA	NA	NA	NA	"9"	14	5	14	4.99	4583.9	1544.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x6"	NA	NA	NA	NA	NA	NA	"9"	14	6	13.94	5.98	4570.8	1761.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x7"	NA	NA	NA	NA	NA	NA	"9"	14	7	13.84	7	4549	1984.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x8"	NA	NA	NA	NA	NA	NA	"9"	14	8	13.94	7.98	4570.2	2197.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x14x9"	NA	NA	NA	NA	NA	NA	"9"	14	9	13.82	9.04	4544.1	2430.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x1"	NA	NA	NA	NA	NA	NA	"9"	15	1	14.84	1.02	4765.5	677.1	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x10"	NA	NA	NA	NA	NA	NA	"9"	15	10	14.98	9.98	4796.1	2636.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x11"	NA	NA	NA	NA	NA	NA	"9"	15	11	15	11	4802.3	2859	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x12"	NA	NA	NA	NA	NA	NA	"9"	15	12	14.91	11.98	4782.7	3072.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x13"	NA	NA	NA	NA	NA	NA	"9"	15	13	14.96	12.96	4792.1	3287.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x14"	NA	NA	NA	NA	NA	NA	"9"	15	14	14.87	13.98	4773.7	3509.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x15"	NA	NA	NA	NA	NA	NA	"9"	15	15	14.98	14.98	4796.2	3729.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x16"	NA	NA	NA	NA	NA	NA	"9"	15	16	14.98	15.96	4797.4	3942.4	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x17"	NA	NA	NA	NA	NA	NA	"9"	15	17	15.02	16.99	4806.1	4169.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x18"	NA	NA	NA	NA	NA	NA	"9"	15	18	14.97	18.01	4795.8	4390.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x19"	NA	NA	NA	NA	NA	NA	"9"	15	19	14.8	19.03	4756.9	4613.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x2"	NA	NA	NA	NA	NA	NA	"9"	15	2	14.9	2.01	4779.7	893.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x20"	NA	NA	NA	NA	NA	NA	"9"	15	20	14.96	19.99	4793.4	4824.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x21"	NA	NA	NA	NA	NA	NA	"9"	15	21	14.91	20.97	4781.5	5039.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x22"	NA	NA	NA	NA	NA	NA	"9"	15	22	14.98	22.03	4796.6	5271.1	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x23"	NA	NA	NA	NA	NA	NA	"9"	15	23	14.95	23.01	4790.2	5483.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x24"	NA	NA	NA	NA	NA	NA	"9"	15	24	15.09	24.02	4821.5	5706.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x25"	NA	NA	NA	NA	NA	NA	"9"	15	25	15.03	25.03	4808.3	5925.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x26"	NA	NA	NA	NA	NA	NA	"9"	15	26	14.97	26.02	4795.2	6142.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x27"	NA	NA	NA	NA	NA	NA	"9"	15	27	15.02	27.02	4806.6	6361	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x28"	NA	NA	NA	NA	NA	NA	"9"	15	28	15	28.03	4801	6581.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x29"	NA	NA	NA	NA	NA	NA	"9"	15	29	15.04	29	4809.7	6793.8	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x3"	NA	NA	NA	NA	NA	NA	"9"	15	3	15.03	3	4808.8	1109.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x30"	NA	NA	NA	NA	NA	NA	"9"	15	30	15.14	29.95	4831.8	7002.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x31"	NA	NA	NA	NA	NA	NA	"9"	15	31	15.05	31.02	4811.1	7235.5	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x32"	NA	NA	NA	NA	NA	NA	"9"	15	32	14.97	32.01	4793.7	7453.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x33"	NA	NA	NA	NA	NA	NA	"9"	15	33	15.07	32.98	4815.4	7663.7	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x34"	NA	NA	NA	NA	NA	NA	"9"	15	34	15	34.06	4802.3	7900	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x35"	NA	NA	NA	NA	NA	NA	"9"	15	35	15.04	35.02	4810.9	8110.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x4"	NA	NA	NA	NA	NA	NA	"9"	15	4	14.99	3.98	4798.6	1324	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x5"	NA	NA	NA	NA	NA	NA	"9"	15	5	14.93	4.99	4785.4	1545.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x6"	NA	NA	NA	NA	NA	NA	"9"	15	6	14.88	5.98	4775.3	1760.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x7"	NA	NA	NA	NA	NA	NA	"9"	15	7	15.02	7.04	4805.9	1991.9	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x8"	NA	NA	NA	NA	NA	NA	"9"	15	8	15	7.98	4802.3	2197.6	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x15x9"	NA	NA	NA	NA	NA	NA	"9"	15	9	14.98	9.11	4797.6	2445.3	0	0	0	0	"0"	0	"E1_1000L2_CN74"
"9x16x1"	NA	NA	NA	NA	NA	NA	"9"	16	1	15.96	1	5010	672.2	0	0	0	0	"0"	0	"E1_1000L2_CN74"
